name,address,coordinates
Greendot ,Paya Lebar Square Paya Lebar Road Paya Lebar Square #2-15 Singapore 409051,"1.3186757503745,103.892550607124"
Greendot ,Westgate Gateway Drive #1-6 Singapore 608532,"1.33402528745454,103.742586017746"
Greendot ,One Raffles Place One Raffles Place #3-23 Singapore 48616,"1.28433993485695,103.850982351781"
Greendot ,The Star Vista Vista Exchange Green #1-33 Singapore 138617,"1.3068488176344,103.788214531337"
Greendot ,Bugis Junction Middle Road Bugis Junction #1-71 Singapore 188966,"1.29846964717118,103.854866953812"
Greendot ,NEX Serangoon Central #2-K2 Singapore 556083,"1.35043817177432,103.87170454945"
Greendot ,Mapletree Business City Pasir Panjang Road Kitchen Loft Maple Tree Business City #- Singapore 117439,"1.27482748253667,103.799064831461"
Greendot ,Vivo City Harbourfront Walk #2-150 Singapore 98585,"1.2638958023183,103.821589254908"
Greendot ,North Point Shopping Centre Yishun Ave 2 #1-45 Singapore 769098,"1.42969847969485,103.835776496688"
Greendot ,Plaza Singapura 68 Orchard road #B2-52 Singapore 238839,"1.3007475429726,103.845047622213"
Greendot ,Junction 8 9 Bishan Place #B1-24 Singapore 579837,"1.35023942729659,103.848477635059"
Kraftwich ,The Central Eu Tong Sen Street #1-53 Singapore 59817,"1.28886291658685,103.846555998876"
Swissbake ,UE Bizhub East Changi Business Park Ave 1 #1-27 Singapore 486018,"1.33491977308775,103.963653904182"
Swissbake ,Harbourfront Centre Maritime Square #1-58 Singapore 99253,"1.26206336360052,103.818625592652"
Kraftwich by Swissbake ,SMU Stamford Road SMU School of Accountancy and School of Law #1-11 Singapore 178900,"1.29567098857593,103.84992410292"
Kraftwich by Swissbake ,One Raffles Place One Raffles Place Tower 1 #B1-4 Singapore 48616,"1.28433993485695,103.850982351781"
Kraftwich by Swissbake , Paya Lebar Road #1-9 Singapore 409051,"1.3186757503745,103.892550607124"
Din Tai Fung ,Chinatown Point 133 New Bridge Road #02-01 #-1 Singapore 59413,"1.28499882771297,103.844697085395"
Din Tai Fung ,Jem 50 Jurong Gateway Road #02-07 #-7 Singapore 608549,"1.33320021038331,103.743170436293"
Din Tai Fung ,Junction 8 Shopping Centre 9 Bishan Place #01-41 #-41 Singapore 579837,"1.35023942729659,103.848477635059"
Din Tai Fung ,Jurong Point Shopping Centre 63 Jurong West Central 3 #B1-68 #-68 Singapore 648331,"1.33936402101721,103.705308192584"
Din Tai Fung ,Manulife Centre 51 Bras Basah Road #01-02 #-2 Singapore 189554,"1.2979761372449,103.849969980527"
Din Tai Fung ,Marina Bay Link Mall 8A Marina Boulevard #B2-05 #-5 Singapore 18984,"1.28022767255339,103.853349301911"
Din Tai Fung ,Marina Bay Sands 2 Bayfront Avenue #B2-63 #-63 Singapore 18972,"1.28332249304312,103.857629113442"
Din Tai Fung ,NEX Serangoon Central #B1-10 Singapore 556083,"1.35043817177432,103.87170454945"
Din Tai Fung ,Parkway Parade 80 Marine Parade Road #01-15 #-15 Singapore 449269,"1.30119130748691,103.905113592255"
Din Tai Fung ,Raffles City Shopping Centre North Bridge Road #B1-8 Singapore 179103,"1.29376027875417,103.852768332387"
Din Tai Fung ,Resorts World Sentosa 26 Sentosa Gateway #01-217 #-217 Singapore 98138,"1.25657348610591,103.819458960478"
Din Tai Fung ,Suntec City 3 Temasek Boulevard #02-302 #-302 Singapore 38983,"1.29487904117327,103.857675497949"
Subway ,Waterway Point Punggol Central #B1-16 Singapore 828761,"1.40653610720599,103.901988174009"
Subway ,Wisteria Mall Yishun Ring Road #B1-8 Singapore 768698,"1.41799925556566,103.841236459776"
Subway ,West Coast Plaza Shopping Mall West Coast Road #B1-13 Singapore 127371,"1.30358268148237,103.765284520206"
Subway ,West Mall Bukit Batok Central Link #1-18 Singapore 658713,"1.35018915982967,103.749021980031"
Subway ,White Sands Shopping Centre Pasir Ris Central Street 3 #1-31 Singapore 518457,"1.3724498161424,103.949715702336"
Subway ,Yew Tee Point Choa Chu Kang North 6 #1-35 Singapore 689578,"1.39730190406932,103.746558072887"
Subway , Yung Sheng Road #1-22 Singapore 610399,"1.335042021408,103.720268024233"
Subway ,Zhongshan Mall Ah Hood Road #1-33 Singapore 329984,"1.32708484468055,103.846476469277"
Subway , Lorong Liput #- Singapore 277735,"1.31030818833081,103.794681965039"
Subway ,Nanyang Polytechnic Ang Mo Kio Ave 8 #2-BLK A Singapore 769098,"1.42969847969485,103.835776496688"
Subway ,Fairprice Hub Joon Koon Circle #1-17 Singapore 629117,"1.32460664648867,103.678096364228"
Subway ,Eastpoint Mall Simei St 6 #B1-10 Singapore 528833,"1.34270618643901,103.953024503826"
Subway ,Changi Airport Terminal 3  #B2-22 Singapore 819663,"1.35437073617361,103.985169653268"
Subway , Scotts Road #1-36 Singapore 228123,"1.30332196067521,103.84864102983"
Swensens ,AMK Hub Ang Mo Kio Ave 3 #B1-25 Singapore 569933,"1.36924891282021,103.848399227484"
Swensens ,Bedok Mall New Upper Changi Road #1-77 Singapore 467360,"1.3247720681702,103.929267656464"
Swensens ,Bugis Junction Victoria Street #1-68 Singapore 188021,"1.29911316126836,103.855411151136"
Swensens ,Causeway Point Woodlands Square #2-8 Singapore 738099,"1.43600784517148,103.785688739235"
Swensens ,City Square Mall Kitchener Road #3-37 Singapore 208539,"1.31130516479713,103.856421771906"
Swensens ,Clementi Mall Commonwealth Avenue West #5-31 Singapore 129588,"1.31485321802259,103.764248205662"
Swensens ,Compass One Sengkang Square #B1-28 Singapore 545078,"1.39209415018227,103.894980032554"
Swensens ,"EHUB,Downtown East Pasir Ris Close #- Singapore 519599","1.37714073427961,103.953599086806"
Swensens ,IMM Jurong East Street 21 #1-111 Singapore 609601,"1.33489843717477,103.7467344968"
Swensens ,Junction 8 Bishan Place #1-39 Singapore 579837,"1.35023942729659,103.848477635059"
KOI ,Tampines Mall Tampines Central 5 #2-K3B Singapore 529510,"1.35267231590699,103.944387987324"
KOI ,Harbourfront Centre Maritime Square #1-67A Singapore 99253,"1.26206336360052,103.818625592652"
KOI ,Takashimaya Orchard Road #B2-37C Singapore 238872,"1.30242416552881,103.834676129269"
KOI ,Tiong Bahru Plaza Tiong Bahru Road #1-155 Singapore 168732,"1.28646345318687,103.826935084287"
Mr Bean ,Aljunied MRT Geylang Lorong 25 #1-12 Singapore 388310,"1.31643260261323,103.88290605095"
Mr Bean ,Ang Mo Kio Hub Ang Mo Kio Avenue 3 #1-19 Singapore 569933,"1.36924891282021,103.848399227484"
Mr Bean ,Bukit Gombak MRT Bukit Batok West Avenue 5 #1-3 Singapore 659083,"1.35861158203501,103.75179091522"
Mr Bean ,Boon Lay MRT Boon Lay Way #1-23 Singapore 649846,"1.33849327946626,103.70584540476"
Mr Bean ,Bedok Mall New Upper Changi Road #B2-K2 Singapore 467360,"1.3247720681702,103.929267656464"
Mr Bean ,Bukit Panjang Plaza Jelebu Road #1-19 Singapore 677743,"1.38051732815913,103.763961852618"
Mr Bean ,Choa Chu Kang MRT Choa Chu Kang Avenue 4 #1-3 Singapore 689810,"1.38567271102513,103.744139121773"
Mr Bean ,Changi City Point Changi Business Park Central 1 #B1-21 Singapore 486038,"1.33432515600982,103.962389303195"
Kraftwich by Swissbake ,Tanjong Pagar Centre  #- Singapore 78881,"1.27679992161405,103.845618296664"
Kraftwich by Swissbake ,Hillion Mall  #B1-16 Singapore 678278,"1.37834971260865,103.76274117629"
Kraftwich by Swissbake ,Marina One The Heart Retail  #B1-31 Singapore 18936,"1.27790633902516,103.852851657841"
Simply Wrapps ,Raffles City Shopping Centre North Bridge Road #B1-60 Singapore 179103,"1.29376027875417,103.852768332387"
Simply Wrapps ,HarbourFront Center Maritime Square #1-51 Singapore 99253,"1.26206336360052,103.818625592652"
Simply Wrapps ,Income at Raffles Collyer Quay #1-16 Singapore 49318,"1.28413251720453,103.852448870877"
Simply Wrapps ,Plaza Singapura Orchard Road #B2-26 Singapore 238839,"1.3007475429726,103.845047622213"
Simply Wrapps ,Ion Orchard Orchard Turn #B4-30 Singapore 238801,"1.30403577030597,103.831395131817"
Simply Wrapps ,JEM Jurong Gateway Road #2-19 Singapore 608549,"1.33320021038331,103.743170436293"
Simply Wrapps ,Viva Business Park Technopark @ Chai Chee Road #1-3 Singapore 469000,"1.32365172013797,103.922102960991"
Simply Wrapps ,Century Square Tampines Central 5 #B1-11 Singapore 529509,"1.3522780323167,103.943727696927"
Sakae Sushi ,Compass One Sengkang Square #4-6 Singapore 545078,"1.39209415018227,103.894980032554"
Sakae Sushi ,Heartland Mall Hougang Street 21 #1-133 Singapore 530205,"1.35949664282738,103.885079927833"
Sakae Sushi ,Junction 8 Shopping Centre Bishan Place #B1-20 Singapore 579837,"1.35023942729659,103.848477635059"
Sakae Sushi ,Lot One Choa Chu Kang Avenue 4 #3-10 Singapore 689812,"1.38506835667563,103.744950384161"
Sakae Sushi ,Parkway Parade Marine Parade Road #B1-84C Singapore 449269,"1.30119130748691,103.905113592255"
Sakae Sushi ,Paya Lebar Square Paya Leber Road #B1-19 Singapore 409051,"1.3186757503745,103.892550607124"
Sakae Sushi ,Square 2 Sinaran Drive #2-85 Singapore 307506,"1.32042966145248,103.843892131406"
Sakae Sushi ,Sun Plaza Sembawang Drive #3-17 Singapore 757713,"1.44822653184261,103.819462104528"
Sakae Sushi ,TradeHub 21 Boon Lay Way #1-175 Singapore 609971,"1.32822810050365,103.75167301233"
Sakae Sushi ,Woodlands Civic Centre South woodlands Drive #1-4 Singapore 730900,"1.43507788583775,103.786619621971"
Din Tai Fung ,Paragon 290 Orchard Road #B1-03 #-3 Singapore 238859,"1.30372321372467,103.835240310126"
Din Tai Fung ,Bedok Mall 311 New Upper Changi Road #B1-10 #-10 Singapore 467360,"1.3247720681702,103.929267656464"
Din Tai Fung ,BreadTalk IHQ 30 Tai Seng Street #01-02 #-2 Singapore 534013,"1.33434526340427,103.889637527633"
Heavenly Wang Bedok Heartbeat,Heartbeat @ Bedok Bedok North Street 1 #1-32 Singapore 469662,"1.32698498848448,103.931620621577"
Heavenly Wang Sengkang General Hospital,Sengkang General Hospital Sengkang East Way #1-1 Singapore 544886,"1.39429941158945,103.893001336131"
Heavenly Wang Terminal 1,Teminal 1 Departure Airport Boulevard #2-3 Singapore 819642,"1.36249100429105,103.989707260542"
Heavenly Wang ,Ang Mo Kio Hub Ang Mo Kio Avenue 3 #2-58 Singapore 569933,"1.36924891282021,103.848399227484"
Heavenly Wang ,Terminal 3 Arrival Airport Boulevard #1-25 Singapore 819663,"1.35437073617361,103.985169653268"
Heavenly Wang ,Terminal 1 Transit Airport Boulevard #2-K08 Singapore 819642,"1.36249100429105,103.989707260542"
Heavenly Wang ,Terminal 3 Transit Airport Boulevard #2-K5 Singapore 819663,"1.35437073617361,103.985169653268"
Heavenly Wang ,Terminal 4 Transit Airport Boulevard #2-80 Singapore 819665,"1.33800813358939,103.983482808095"
Heavenly Wang ,Clifford Centre Raffles Place #B1-8 Singapore 48621,"1.28385698132703,103.852128172968"
Heavenly Wang ,East Point Mall Simei Street 3 #B1-20 Singapore 528833,"1.34270618643901,103.953024503826"
Heavenly Wang ,Harbourfront Centre Maritime Square #1-83 Singapore 99253,"1.26206336360052,103.818625592652"
Heavenly Wang ,Hougang One Hougang Street 91 #1-22 Singapore 538692,"1.37566727990659,103.879450257387"
Heavenly Wang ,Khoo Teck Puat Hospital (KTPH) Yishun Central #B1-8 Singapore 768828,"1.42387759833179,103.837853672353"
Heavenly Wang ,Kitchen Loft Maple Tree Business City Pasir Panjang Road #2-21 Singapore 117439,"1.27482748253667,103.799064831461"
Food More  ,Mapletree Business City Pasir Panjang Road Mapletree Business City #3-51 Singapore 117384,"1.27641921919902,103.798887447367"
Food More ,Aperia Kallang Ave Aperia #2-16 Singapore 339511,"1.30974241289377,103.864101648717"
Stuff'd ,Bugis Junction Victoria Street #B1-K7 Singapore 188021,"1.29911316126836,103.855411151136"
Stuff'd ,Paya Lebar Square Paya Lebar Road #1-61 Singapore 409051,"1.3186757503745,103.892550607124"
Stuff'd ,Tampines Mall Tampines Central #B1-K13 Singapore 529510,"1.35267231590699,103.944387987324"
Stuff'd ,Causeway Point Woodlands Square #B1-K17 Singapore 738099,"1.43600784517148,103.785688739235"
Stuff'd ,City Square Mall Kitchener Road #B1-K1 Singapore 208539,"1.31130516479713,103.856421771906"
Stuff'd ,Bedok Mall New Upper Changi Road #B2-22 Singapore 467360,"1.3247720681702,103.929267656464"
Stuff'd ,Yew Tee Point Choa Chu Kang North 6 #B1-50 Singapore 689578,"1.39730190406932,103.746558072887"
Stuff'd ,Waterway point Punggol Central #B2-K1 Singapore 828761,"1.40653610720599,103.901988174009"
Stuff'd ,Sun Plaza Sembawang Drive #B1-K18 Singapore 757713,"1.44822653184261,103.819462104528"
Stuff'd ,Vivo City Harbourfront Walk #B2-31 Singapore 98585,"1.2638958023183,103.821589254908"
Stuff'd ,Hougang Mall Hougang Avenue 10 #1-38 Singapore 538766,"1.37231185642959,103.89366161203"
Stuff'd ,Compass One Sengkang Square #B1-2 Singapore 545078,"1.39209415018227,103.894980032554"
Stuff'd ,Clementi Mall Commonwealth Avenue West #B1-K10 Singapore 129488,"1.3193649055565,103.756609436756"
Stuff'd ,NEX Mall Serangoon Central #B2-47A Singapore 556083,"1.35043817177432,103.87170454945"
Stuff'd ,Changi City Point Changi Business Park Central 1 #B1-20 Singapore 486038,"1.33432515600982,103.962389303195"
Stuff'd ,Hillion Mall Petir Road #B2-40 Singapore 678278,"1.37834971260865,103.76274117629"
Stuff'd White Sands,White Sands Pasir Ris Central Street 3 #B1-K02 Singapore 518457,"1.3724498161424,103.949715702336"
Stuff'd ,Lot One Choa Chu Kang Avenue 4 #B1-K26 Singapore 689812,"1.38506835667563,103.744950384161"
Stuff'd ,North Point Shopping Centre Yishun Ave 2 #B1-32 Singapore 769098,"1.42969847969485,103.835776496688"
Stuff'd ,Jurong Point Shopping Centre Jurong West Central 3 #1-43 Singapore 648331,"1.33936402101721,103.705308192584"
Stuff'd ,JEM Jurong Gateway Road #B1-K6 Singapore 608549,"1.33320021038331,103.743170436293"
Stuff'd ,Tiong Bahru Plaza Tiong Bahru Road #B1-K8 Singapore 168732,"1.28646345318687,103.826935084287"
Stuff'd ,The Seletar Mall Sengkang West Avenue #B2-22 Singapore 797653,"1.39139305815613,103.876067657689"
Stuff'd ,Junction 8 Bishan Place #B1-19A Singapore 579837,"1.35023942729659,103.848477635059"
Stuff'd ,Changi Airport Terminal 2 Airport Boulevard #K4- Singapore 819643,"1.35519094047222,103.98875098125"
Stuff'd ,Clifford Centre Raffles Place #B1-1 Singapore 48621,"1.28385698132703,103.852128172968"
Stuff'd ,CentrePoint Orchard Road #B1-K3 Singapore 238843,"1.30197804535196,103.839758893918"
Stuff'd ,Alexandra Retail Centre Alexandra Road #1-11 Singapore 119963,"1.27367657754602,103.801126950046"
Stuff'd ,Chinatown Point North Bridge Road #B1-52C Singapore 59413,"1.28499882771297,103.844697085395"
Stuff'd ,Changi Airport Terminal 3 Airport Boulevard #B2-34A Singapore 819663,"1.35437073617361,103.985169653268"
Stuff'd ,Ang Mo Kio Hub Ang Mo Kio Ave 3 #1-36 Singapore 569933,"1.36924891282021,103.848399227484"
Mr Bean ,Changi General Hospital Simei Street 3 #L1-2 Singapore 529889,"1.34068473973666,103.949294393687"
Mr Bean ,Clementi Mall Commonwealth Avenue West #B1-K16 Singapore 129588,"1.31485321802259,103.764248205662"
Mr Bean ,Compass One Sengkang Square #1-28 Singapore 545078,"1.39209415018227,103.894980032554"
Mr Bean ,City Square Mall Kitchener Road #B1-27 Singapore 208539,"1.31130516479713,103.856421771906"
Mr Bean ,Causeway Point Woodlands Square #1-K6 Singapore 738099,"1.43600784517148,103.785688739235"
Mr Bean ,Dhoby Xchange Orchard Road #B1-44 Singapore 238826,"1.2987013021066,103.846115156474"
Mr Bean ,Dover MRT Commonwealth Avenue West #2-3 Singapore 138677,"1.31140529111571,103.778637843435"
Mr Bean ,East Point Mall Simei Street 6 #1-5 Singapore 528833,"1.34270618643901,103.953024503826"
Mr Bean ,Eunos MRT Eunos Crescent #1-4 Singapore 409423,"1.31972715478908,103.90310026327"
Mr Bean ,Fajar Shopping Centre Fajar Road #1-552 Singapore 670445,"1.38358044141428,103.770768312339"
Mr Bean ,Harbourfront Centre Maritime Square #1-K4 Singapore 99253,"1.26206336360052,103.818625592652"
Mr Bean ,Hougang Mall Hougang Avenue 10 #B1-13A Singapore 538766,"1.37231185642959,103.89366161203"
Mr Bean ,ITE Ang Mo Kio BLK C Ang Mo Kio Drive #2-1 Singapore 567720,"1.37789203173292,103.856411986641"
Mr Bean ,JEM Jurong Gateway Road #B1-K11 Singapore 608549,"1.33320021038331,103.743170436293"
Mr Bean ,Jurong East MRT Jurong East Street 12 #1-10 Singapore 609690,"1.33329506213869,103.742153887676"
Mr Bean ,Jurong Point Shopping Centre Jurong West Central 3 #3-11 Singapore 648331,"1.33936402101721,103.705308192584"
Mr Bean ,Heartland Mall Kovan Hougang Street 21 #1-7 Singapore 530205,"1.35949664282738,103.885079927833"
Mr Bean ,Kallang MRT Sims Avenue #1-4 Singapore 387405,"1.31148731856005,103.871347281039"
Mr Bean ,Kampung Admiralty Woodlands Drive 71 #1-13 Singapore 730676,"1.43991608172748,103.800701214027"
Mr Bean ,Khoo Teck Puat Hospital (KTPH) Yishun Central #1-8 Singapore 768828,"1.42387759833179,103.837853672353"
Mr Bean ,Lakeside MRT Boon Lay Way #1-2 Singapore 649845,"1.34410477226143,103.720301867289"
Mr Bean ,The Metropolis North Buona Vista Drive #1-9 Singapore 138588,"1.30624556255115,103.791237459856"
Mr Bean ,Northpoint Shopping Centre Yishun Avenue 2 #1-5 Singapore 769098,"1.42969847969485,103.835776496688"
Mr Bean ,Main Building National University Building Provisional East Wing Lower Kent Ridge Road #1-12 Singapore 119074,"1.29395305386479,103.782709521206"
Mr Bean ,One-North MRT Station Ayer Rajah Avenue #B2-2 Singapore 138647,"1.29968953177957,103.787412795724"
Mr Bean ,Our Tampines Hub Tampines Walk #1-83 Singapore 528523,"1.35349615471814,103.939683594446"
Mr Bean ,Paya Lebar MRT Paya Lebar Road #1-9 Singapore 409006,"1.31811208229443,103.893060357049"
Mr Bean ,Pioneer Polyclinic Jurong West Street 61 #- Singapore 648201,"1.33856224262937,103.698979341476"
Mr Bean ,Queenstown MRT Commonwealth Avenue #2-5 Singapore 149729,"1.2945584227059,103.806043152822"
Mr Bean ,Raffles Place MRT Raffles Place #B1-10 Singapore 48618,"1.28433392075074,103.851379790122"
Mr Bean ,Redhill MRT Tiong Bahru Road #1-9 Singapore 158792,"1.28963453066532,103.816740971174"
Mr Bean ,Rivervale Plaza Rivervale Drive #1-1 Singapore 540118,"1.38493202032928,103.901558027564"
Mr Bean ,Singapore General Hospital (SGH) Outram Road #1- Singapore 169608,"1.27993968247,103.830721777631"
Mr Bean ,Sun Plaza Sembawang Drive #B1-28 Singapore 757713,"1.44822653184261,103.819462104528"
Mr Bean ,Square 2 Sinaran Drive #1-21 Singapore 307506,"1.32042966145248,103.843892131406"
Mr Bean ,Tampines Mart Tampines Street 32 #1-35 Singapore 529286,"1.35436493436566,103.960042198042"
